500,400,80,0
500,400,40,0
230,440,40,0
230,440,20,0
390.0,400.0,0,1
391.9764118241913,392.6045271982122,0,1
394.0307373606548,385.4531907254236,0,1
396.1629766093907,378.54599058163404,0,1
398.3731295703989,371.8829267668436,0,1
400.6611962436792,365.4639992810521,0,1
403.0271766292318,359.28920812425974,0,1
405.4710707270567,353.3585532964665,0,1
407.99287853715384,347.6720347976722,0,1
410.5926000595233,342.22965262787716,0,1
413.2702352941651,337.03140678708115,0,1
416.02578424107895,332.0772972752841,0,1
418.85924690026513,327.36732409248623,0,1
421.77062327172365,322.90148723868737,0,1
424.7599133554544,318.6797867138876,0,1
427.8271171514573,314.7022225180869,0,1
430.9722346597325,310.96879465128535,0,1
434.1952658802801,307.47950311348274,0,1
437.4962108130999,304.23434790467934,0,1
440.87506945819194,301.23332902487505,0,1
444.33184181555623,298.4764464740697,0,1
447.8665278851928,295.9637002522635,0,1
451.4791276671017,293.69509035945634,0,1
455.16964116128275,291.67061679564824,0,1
458.9380683677361,289.89027956083925,0,1
462.7844092864617,288.3540786550293,0,1
466.7086639174596,287.06201407821845,0,1
470.7108322607297,286.0140858304067,0,1
474.79091431627216,285.21029391159396,0,1
478.94891008408683,284.6506383217804,0,1
483.1848195641737,284.33511906096584,0,1
487.49864275653294,284.26373612915035,0,1
491.89037966116445,284.43648952633396,0,1
496.36003027806817,284.85337925251656,0,1
500.90759460724416,285.5144053076984,0,1
505.5330726486923,286.4195676918792,0,1
510.2364644024128,287.5688664050591,0,1
515.0177698684056,288.9623014472381,0,1
519.8769890466707,290.5998728184161,0,1
524.8141219372079,292.48158051859326,0,1
529.8291685400176,294.6074245477695,0,1
534.9221288550993,296.9774049059447,0,1
540.0930028824533,299.59152159311907,0,1
545.3417906220798,302.4497746092925,0,1
550.6684920739783,305.552163954465,0,1
556.0731072381493,308.89868962863665,0,1
561.5556361145924,312.48935163180727,0,1
567.1160787033078,316.324149963977,0,1
572.7544350042955,320.4030846251458,0,1
578.4707050175554,324.72615561531364,0,1
584.2648887430876,329.2933629344806,0,1
274.4305777009007,402.7183186381807,0,2
272.95686660158265,399.9594111151871,0,2
271.47660309075695,397.3072762287737,0,2
269.9897871684237,394.76191397894024,0,2
268.49641883458276,392.32332436568703,0,2
266.99649808923425,389.99150738901386,0,2
265.49002493237816,387.7664630489207,0,2
263.97699936401443,385.64819134540755,0,2
262.4574213841431,383.63669227847464,0,2
260.9312909927643,381.7319658481217,0,2
259.3986081898778,379.934012054349,0,2
257.8593729754836,378.2428308971562,0,2
256.31358534958184,376.6584223765435,0,2
254.76124531217252,375.1807864925109,0,2
253.20235286325556,373.8099232450583,0,2
251.636908002831,372.5458326341859,0,2
250.06491073089884,371.3885146598935,0,2
248.4863610474591,370.3379693221812,0,2
246.90125895251177,369.39419662104905,0,2
245.30960444605682,368.55719655649693,0,2
243.7113975280942,367.82696912852487,0,2
242.10663819862407,367.2035143371329,0,2
240.49532645764629,366.686832182321,0,2
238.87746230516092,366.2769226640892,0,2
237.2530457411679,365.9737857824374,0,2
235.6220767656673,365.77742153736574,0,2
233.98455537865908,365.6878299288741,0,2
232.3404815801433,365.70501095696267,0,2
230.68985537011986,365.8289646216312,0,2
229.03267674858887,366.05969092287984,0,2
227.36894571555024,366.3971898607086,0,2
225.69866227100403,366.84146143511737,0,2
224.02182641495017,367.3925056461062,0,2
222.33843814738873,368.05032249367525,0,2
220.64849746831968,368.81491197782424,0,2
218.95200437774304,369.6862740985533,0,2
217.2489588756588,370.6644088558625,0,2
215.53936096206695,371.7493162497518,0,2
213.82321063696747,372.94099628022116,0,2
212.10050790036038,374.23944894727055,0,2
210.37125275224574,375.6446742509001,0,2
208.63544519262348,377.15667219110964,0,2
206.89308522149355,378.7754427678992,0,2
205.14417283885606,380.500985981269,0,2
203.388708044711,382.3333018312188,0,2
201.62669083905826,384.2723903177487,0,2
199.85812122189796,386.31825144085866,0,2
198.08299919323008,388.4708852005487,0,2
196.3013247530546,390.7302915968188,0,2
194.51309790137142,393.096470629669,0,2
192.7183186381807,395.5694222990993,0,2
390.0,400.0,0,3
274.4305777009007,400.0,0,3
192.7183186381807,395.5694222990993,0,4
192.7183186381807,245.5694222990993,0,4
534.2648887430876,294.2933629344806,0,5
534.2648887430876,244.29336293448063,0,5
192.7183186381807,245.5694222990993,0,6
534.2648887430876,245.5694222990993,0,6
504.26488874308757,245.5694222990993,0,7
504.26488874308757,160.5694222990993,0,7
364.26488874308757,245.5694222990993,0,10
413.26488874308757,160.69893272822432,0,10
504.26488874308757,160.5694222990993,0,11
413.26488874308757,160.69893272822432,0,11
264.26488874308757,245.5694222990993,0,7
264.26488874308757,165.5694222990993,0,7
224.26488874308757,245.5694222990993,0,7
224.26488874308757,165.5694222990993,0,7
254.26488874308757,245.5694222990993,254.26488874308757,165.5694222990993,1
254.26488874308757,150.5694222990993,15,0
234.26488874308757,245.5694222990993,234.26488874308757,165.5694222990993,1
234.26488874308757,150.5694222990993,15,0
